knot_id_base,number_of_crossings,is_alternating,signature,s_invariant_qc,all5_ge3,no_khovanov_ge3of4,G_abs_s_minus_sigma,G_abs_abs_s_minus_abs_sigma,khovanov_F_support_size,khovanov_F_q_minus_2t_diagonal_count
15a00479,15,1,2,2,False,False,0.0,0.0,30,2
15a00480,15,1,4,4,False,False,0.0,0.0,30,2
15a00481,15,1,2,2,False,False,0.0,0.0,30,2
15a00482,15,1,2,2,False,False,0.0,0.0,30,2
15a00483,15,1,2,2,False,False,0.0,0.0,30,2
15a00484,15,1,4,4,False,False,0.0,0.0,30,2
15a00485,15,1,2,2,False,False,0.0,0.0,30,2
15a00486,15,1,0,0,False,False,0.0,0.0,30,2
15a00487,15,1,2,2,False,False,0.0,0.0,30,2
15a00488,15,1,0,0,False,False,0.0,0.0,30,2
15a00489,15,1,2,2,False,False,0.0,0.0,30,2
15a00490,15,1,2,2,False,False,0.0,0.0,30,2
15a00491,15,1,2,2,False,False,0.0,0.0,30,2
15a00492,15,1,4,4,False,False,0.0,0.0,30,2
15a00493,15,1,4,4,False,False,0.0,0.0,30,2
15a00494,15,1,2,2,False,False,0.0,0.0,30,2
15a00495,15,1,2,2,False,False,0.0,0.0,30,2
15a00496,15,1,0,0,False,False,0.0,0.0,30,2
15a00497,15,1,0,0,False,False,0.0,0.0,30,2
15a00498,15,1,0,0,False,False,0.0,0.0,30,2
15a00499,15,1,0,0,False,False,0.0,0.0,30,2
15a00500,15,1,2,2,False,False,0.0,0.0,30,2
15a00501,15,1,4,4,False,False,0.0,0.0,30,2
15a00502,15,1,2,2,False,False,0.0,0.0,30,2
15a00503,15,1,2,2,False,False,0.0,0.0,30,2
15a00504,15,1,4,4,False,False,0.0,0.0,30,2
15a00505,15,1,4,4,False,False,0.0,0.0,30,2
15a00506,15,1,0,0,False,False,0.0,0.0,30,2
15a00507,15,1,2,2,False,False,0.0,0.0,30,2
15a00508,15,1,2,2,False,False,0.0,0.0,30,2
15a00509,15,1,6,6,False,False,0.0,0.0,30,2
15a00510,15,1,4,4,False,False,0.0,0.0,30,2
15a00511,15,1,6,6,False,False,0.0,0.0,30,2
15a00512,15,1,4,4,False,False,0.0,0.0,30,2
15a00513,15,1,0,0,False,False,0.0,0.0,30,2
15a00514,15,1,2,2,False,False,0.0,0.0,30,2
15a00515,15,1,2,2,False,False,0.0,0.0,30,2
15a00516,15,1,2,2,False,False,0.0,0.0,30,2
15a00517,15,1,2,2,False,False,0.0,0.0,30,2
15a00518,15,1,0,0,False,False,0.0,0.0,30,2
15a00519,15,1,2,2,False,False,0.0,0.0,30,2
15a00520,15,1,2,2,False,False,0.0,0.0,30,2
15a00521,15,1,2,2,False,False,0.0,0.0,30,2
15a00522,15,1,4,4,False,False,0.0,0.0,30,2
15a00523,15,1,2,2,False,False,0.0,0.0,30,2
15a00524,15,1,2,2,False,False,0.0,0.0,30,2
15a00525,15,1,4,4,False,False,0.0,0.0,30,2
15a00526,15,1,2,2,False,False,0.0,0.0,30,2
15a00527,15,1,2,2,False,False,0.0,0.0,30,2
15a00528,15,1,0,0,False,False,0.0,0.0,30,2
15a00529,15,1,0,0,False,False,0.0,0.0,30,2
15a00530,15,1,2,2,False,False,0.0,0.0,30,2
15a00531,15,1,4,4,False,False,0.0,0.0,30,2
15a00532,15,1,2,2,False,False,0.0,0.0,30,2
15a00533,15,1,2,2,False,False,0.0,0.0,30,2
15a00534,15,1,4,4,False,False,0.0,0.0,30,2
15a00535,15,1,4,4,False,False,0.0,0.0,30,2
15a00536,15,1,2,2,False,False,0.0,0.0,30,2
15a00537,15,1,2,2,False,False,0.0,0.0,30,2
15a00538,15,1,2,2,False,False,0.0,0.0,30,2
15a00539,15,1,2,2,False,False,0.0,0.0,30,2
15a00540,15,1,2,2,False,False,0.0,0.0,30,2
15a00541,15,1,0,0,False,False,0.0,0.0,30,2
15a00542,15,1,2,2,False,False,0.0,0.0,30,2
15a00543,15,1,2,2,False,False,0.0,0.0,30,2
15a00544,15,1,0,0,False,False,0.0,0.0,30,2
15a00545,15,1,2,2,False,False,0.0,0.0,30,2
15a00546,15,1,2,2,False,False,0.0,0.0,30,2
15a00547,15,1,0,0,False,False,0.0,0.0,30,2
15a00548,15,1,2,2,False,False,0.0,0.0,30,2
15a00549,15,1,2,2,False,False,0.0,0.0,30,2
15a00550,15,1,2,2,False,False,0.0,0.0,30,2
15a00551,15,1,0,0,False,False,0.0,0.0,30,2
15a00552,15,1,0,0,False,False,0.0,0.0,30,2
15a00553,15,1,2,2,False,False,0.0,0.0,30,2
15a00554,15,1,2,2,False,False,0.0,0.0,30,2
15a00555,15,1,2,2,False,False,0.0,0.0,30,2
15a00556,15,1,0,0,False,False,0.0,0.0,30,2
15a00557,15,1,6,6,False,False,0.0,0.0,30,2
15a00558,15,1,4,4,False,False,0.0,0.0,30,2
15a00559,15,1,0,0,False,False,0.0,0.0,30,2
15a00560,15,1,2,2,False,False,0.0,0.0,30,2
15a00561,15,1,0,0,False,False,0.0,0.0,30,2
15a00562,15,1,2,2,False,False,0.0,0.0,30,2
15a00563,15,1,0,0,False,False,0.0,0.0,30,2
15a00564,15,1,0,0,False,False,0.0,0.0,30,2
15a00565,15,1,4,4,False,False,0.0,0.0,30,2
15a00566,15,1,4,4,False,False,0.0,0.0,30,2
15a00567,15,1,0,0,False,False,0.0,0.0,30,2
15a00568,15,1,2,2,False,False,0.0,0.0,30,2
15a00569,15,1,2,2,False,False,0.0,0.0,30,2
15a00570,15,1,4,4,False,False,0.0,0.0,30,2
15a00571,15,1,2,2,False,False,0.0,0.0,30,2
15a00572,15,1,2,2,False,False,0.0,0.0,30,2
15a00573,15,1,4,4,False,False,0.0,0.0,30,2
15a00574,15,1,2,2,False,False,0.0,0.0,30,2
15a00575,15,1,0,0,False,False,0.0,0.0,30,2
15a00576,15,1,6,6,False,False,0.0,0.0,30,2
15a00577,15,1,4,4,False,False,0.0,0.0,30,2
15a00578,15,1,2,2,False,False,0.0,0.0,30,2
15a00579,15,1,0,0,False,False,0.0,0.0,30,2
15a00580,15,1,2,2,False,False,0.0,0.0,30,2
15a00581,15,1,0,0,False,False,0.0,0.0,30,2
15a00582,15,1,0,0,False,False,0.0,0.0,30,2
15a00583,15,1,0,0,False,False,0.0,0.0,30,2
15a00584,15,1,0,0,False,False,0.0,0.0,30,2
15a00585,15,1,4,4,False,False,0.0,0.0,30,2
15a00586,15,1,4,4,False,False,0.0,0.0,30,2
15a00587,15,1,2,2,False,False,0.0,0.0,30,2
15a00588,15,1,2,2,False,False,0.0,0.0,30,2
15a00589,15,1,0,0,False,False,0.0,0.0,30,2
15a00590,15,1,2,2,False,False,0.0,0.0,30,2
15a00591,15,1,0,0,False,False,0.0,0.0,30,2
15a00592,15,1,2,2,False,False,0.0,0.0,30,2
15a00593,15,1,0,0,False,False,0.0,0.0,30,2
15a00594,15,1,4,4,False,False,0.0,0.0,30,2
15a00595,15,1,8,8,False,False,0.0,0.0,30,2
15a00596,15,1,6,6,False,False,0.0,0.0,30,2
15a00597,15,1,6,6,False,False,0.0,0.0,30,2
15a00598,15,1,4,4,False,False,0.0,0.0,30,2
15a00599,15,1,4,4,False,False,0.0,0.0,30,2
15a00600,15,1,2,2,False,False,0.0,0.0,30,2
15a00601,15,1,6,6,False,False,0.0,0.0,30,2
15a00602,15,1,0,0,False,False,0.0,0.0,30,2
15a00603,15,1,4,4,False,False,0.0,0.0,30,2
15a00604,15,1,2,2,False,False,0.0,0.0,30,2
15a00605,15,1,0,0,False,False,0.0,0.0,30,2
15a00606,15,1,2,2,False,False,0.0,0.0,30,2
15a00607,15,1,2,2,False,False,0.0,0.0,30,2
15a00608,15,1,0,0,False,False,0.0,0.0,30,2
15a00609,15,1,0,0,False,False,0.0,0.0,30,2
15a00610,15,1,4,4,False,False,0.0,0.0,30,2
15a00611,15,1,2,2,False,False,0.0,0.0,30,2
15a00612,15,1,0,0,False,False,0.0,0.0,30,2
15a00613,15,1,2,2,False,False,0.0,0.0,30,2
15a00614,15,1,2,2,False,False,0.0,0.0,30,2
15a00615,15,1,2,2,False,False,0.0,0.0,30,2
15a00616,15,1,0,0,False,False,0.0,0.0,30,2
15a00617,15,1,4,4,False,False,0.0,0.0,30,2
15a00618,15,1,2,2,False,False,0.0,0.0,30,2
15a00619,15,1,2,2,False,False,0.0,0.0,30,2
15a00620,15,1,0,0,False,False,0.0,0.0,30,2
15a00621,15,1,4,4,False,False,0.0,0.0,30,2
15a00622,15,1,0,0,False,False,0.0,0.0,30,2
15a00623,15,1,0,0,False,False,0.0,0.0,30,2
15a00624,15,1,2,2,False,False,0.0,0.0,30,2
15a00625,15,1,2,2,False,False,0.0,0.0,30,2
15a00626,15,1,2,2,False,False,0.0,0.0,30,2
15a00627,15,1,2,2,False,False,0.0,0.0,30,2
15a00628,15,1,2,2,False,False,0.0,0.0,30,2
15a00629,15,1,2,2,False,False,0.0,0.0,30,2
15a00630,15,1,2,2,False,False,0.0,0.0,30,2
15a00631,15,1,6,6,False,False,0.0,0.0,30,2
15a00632,15,1,4,4,False,False,0.0,0.0,30,2
15a00633,15,1,4,4,False,False,0.0,0.0,30,2
15a00634,15,1,4,4,False,False,0.0,0.0,30,2
15a00635,15,1,2,2,False,False,0.0,0.0,30,2
15a00636,15,1,4,4,False,False,0.0,0.0,30,2
15a00637,15,1,0,0,False,False,0.0,0.0,30,2
15a00638,15,1,4,4,False,False,0.0,0.0,30,2
15a00639,15,1,0,0,False,False,0.0,0.0,30,2
15a00640,15,1,4,4,False,False,0.0,0.0,30,2
15a00641,15,1,2,2,False,False,0.0,0.0,30,2
15a00642,15,1,2,2,False,False,0.0,0.0,30,2
15a00643,15,1,2,2,False,False,0.0,0.0,30,2
15a00644,15,1,2,2,False,False,0.0,0.0,30,2
15a00645,15,1,0,0,False,False,0.0,0.0,30,2
15a00646,15,1,2,2,False,False,0.0,0.0,30,2
15a00647,15,1,2,2,False,False,0.0,0.0,30,2
15a00648,15,1,2,2,False,False,0.0,0.0,30,2
15a00649,15,1,2,2,False,False,0.0,0.0,30,2
15a00650,15,1,2,2,False,False,0.0,0.0,30,2
15a00651,15,1,0,0,False,False,0.0,0.0,30,2
15a00652,15,1,2,2,False,False,0.0,0.0,30,2
15a00653,15,1,0,0,False,False,0.0,0.0,30,2
15a00654,15,1,2,2,False,False,0.0,0.0,30,2
15a00655,15,1,0,0,False,False,0.0,0.0,30,2
15a00656,15,1,4,4,False,False,0.0,0.0,30,2
15a00657,15,1,2,2,False,False,0.0,0.0,30,2
15a00658,15,1,0,0,False,False,0.0,0.0,30,2
15a00659,15,1,4,4,False,False,0.0,0.0,30,2
15a00660,15,1,6,6,False,False,0.0,0.0,30,2
15a00661,15,1,6,6,False,False,0.0,0.0,30,2
15a00662,15,1,4,4,False,False,0.0,0.0,30,2
15a00663,15,1,4,4,False,False,0.0,0.0,30,2
15a00664,15,1,2,2,False,False,0.0,0.0,30,2
15a00665,15,1,4,4,False,False,0.0,0.0,30,2
15a00666,15,1,4,4,False,False,0.0,0.0,30,2
15a00667,15,1,2,2,False,False,0.0,0.0,30,2
15a00668,15,1,2,2,False,False,0.0,0.0,30,2
15a00669,15,1,0,0,False,False,0.0,0.0,30,2
15a00670,15,1,4,4,False,False,0.0,0.0,30,2
15a00671,15,1,2,2,False,False,0.0,0.0,30,2
15a00672,15,1,4,4,False,False,0.0,0.0,30,2
15a00673,15,1,0,0,False,False,0.0,0.0,30,2
15a00674,15,1,2,2,False,False,0.0,0.0,30,2
15a00675,15,1,0,0,False,False,0.0,0.0,30,2
15a00676,15,1,0,0,False,False,0.0,0.0,30,2
15a00677,15,1,2,2,False,False,0.0,0.0,30,2
15a00678,15,1,2,2,False,False,0.0,0.0,30,2
15a00679,15,1,2,2,False,False,0.0,0.0,30,2
15a00680,15,1,4,4,False,False,0.0,0.0,30,2
15a00681,15,1,2,2,False,False,0.0,0.0,30,2
15a00682,15,1,2,2,False,False,0.0,0.0,30,2
15a00683,15,1,2,2,False,False,0.0,0.0,30,2
15a00684,15,1,2,2,False,False,0.0,0.0,30,2
15a00685,15,1,0,0,False,False,0.0,0.0,30,2
15a00686,15,1,2,2,False,False,0.0,0.0,30,2
15a00687,15,1,4,4,False,False,0.0,0.0,30,2
15a00688,15,1,0,0,False,False,0.0,0.0,30,2
15a00689,15,1,0,0,False,False,0.0,0.0,30,2
15a00690,15,1,2,2,False,False,0.0,0.0,30,2
15a00691,15,1,0,0,False,False,0.0,0.0,30,2
15a00692,15,1,4,4,False,False,0.0,0.0,30,2
15a00693,15,1,4,4,False,False,0.0,0.0,30,2
15a00694,15,1,0,0,False,False,0.0,0.0,30,2
15a00695,15,1,2,2,False,False,0.0,0.0,30,2
15a00696,15,1,4,4,False,False,0.0,0.0,30,2
15a00697,15,1,6,6,False,False,0.0,0.0,30,2
15a00698,15,1,4,4,False,False,0.0,0.0,30,2
15a00699,15,1,4,4,False,False,0.0,0.0,30,2
15a00700,15,1,2,2,False,False,0.0,0.0,30,2
15a00701,15,1,4,4,False,False,0.0,0.0,30,2
15a00702,15,1,2,2,False,False,0.0,0.0,30,2
15a00703,15,1,0,0,False,False,0.0,0.0,30,2
15a00704,15,1,2,2,False,False,0.0,0.0,30,2
15a00705,15,1,0,0,False,False,0.0,0.0,30,2
15a00706,15,1,0,0,False,False,0.0,0.0,30,2
15a00707,15,1,4,4,False,False,0.0,0.0,30,2
15a00708,15,1,0,0,False,False,0.0,0.0,30,2
15a00709,15,1,4,4,False,False,0.0,0.0,30,2
15a00710,15,1,2,2,False,False,0.0,0.0,30,2
15a00711,15,1,2,2,False,False,0.0,0.0,30,2
15a00712,15,1,0,0,False,False,0.0,0.0,30,2
15a00713,15,1,2,2,False,False,0.0,0.0,30,2
15a00714,15,1,2,2,False,False,0.0,0.0,30,2
15a00715,15,1,0,0,False,False,0.0,0.0,30,2
15a00716,15,1,0,0,False,False,0.0,0.0,30,2
15a00717,15,1,0,0,False,False,0.0,0.0,30,2
15a00718,15,1,2,2,False,False,0.0,0.0,30,2
15a00719,15,1,4,4,False,False,0.0,0.0,30,2
15a00720,15,1,2,2,False,False,0.0,0.0,30,2
15a00721,15,1,6,6,False,False,0.0,0.0,30,2
15a00722,15,1,6,6,False,False,0.0,0.0,30,2
15a00723,15,1,4,4,False,False,0.0,0.0,30,2
15a00724,15,1,4,4,False,False,0.0,0.0,30,2
15a00725,15,1,2,2,False,False,0.0,0.0,30,2
15a00726,15,1,0,0,False,False,0.0,0.0,30,2
15a00727,15,1,2,2,False,False,0.0,0.0,30,2
15a00728,15,1,4,4,False,False,0.0,0.0,30,2
15a00729,15,1,2,2,False,False,0.0,0.0,30,2
15a00730,15,1,4,4,False,False,0.0,0.0,30,2
15a00731,15,1,2,2,False,False,0.0,0.0,30,2
15a00732,15,1,0,0,False,False,0.0,0.0,30,2
15a00733,15,1,2,2,False,False,0.0,0.0,30,2
15a00734,15,1,0,0,False,False,0.0,0.0,30,2
15a00735,15,1,0,0,False,False,0.0,0.0,30,2
15a00736,15,1,2,2,False,False,0.0,0.0,30,2
15a00737,15,1,0,0,False,False,0.0,0.0,30,2
15a00738,15,1,0,0,False,False,0.0,0.0,30,2
15a00739,15,1,2,2,False,False,0.0,0.0,30,2
15a00740,15,1,2,2,False,False,0.0,0.0,30,2
15a00741,15,1,0,0,False,False,0.0,0.0,30,2
15a00742,15,1,0,0,False,False,0.0,0.0,30,2
15a00743,15,1,2,2,False,False,0.0,0.0,30,2
15a00744,15,1,2,2,False,False,0.0,0.0,30,2
15a00745,15,1,4,4,False,False,0.0,0.0,30,2
15a00746,15,1,2,2,False,False,0.0,0.0,30,2
15a00747,15,1,2,2,False,False,0.0,0.0,30,2
15a00748,15,1,6,6,False,False,0.0,0.0,30,2
15a00749,15,1,4,4,False,False,0.0,0.0,30,2
15a00750,15,1,4,4,False,False,0.0,0.0,30,2
15a00751,15,1,2,2,False,False,0.0,0.0,30,2
15a00752,15,1,2,2,False,False,0.0,0.0,30,2
15a00753,15,1,0,0,False,False,0.0,0.0,30,2
15a00754,15,1,2,2,False,False,0.0,0.0,30,2
15a00755,15,1,0,0,False,False,0.0,0.0,30,2
15a00756,15,1,0,0,False,False,0.0,0.0,30,2
15a00757,15,1,2,2,False,False,0.0,0.0,30,2
15a00758,15,1,2,2,False,False,0.0,0.0,30,2
15a00759,15,1,2,2,False,False,0.0,0.0,30,2
15a00760,15,1,2,2,False,False,0.0,0.0,30,2
15a00761,15,1,0,0,False,False,0.0,0.0,30,2
15a00762,15,1,0,0,False,False,0.0,0.0,30,2
15a00763,15,1,0,0,False,False,0.0,0.0,30,2
15a00764,15,1,2,2,False,False,0.0,0.0,30,2
15a00765,15,1,0,0,False,False,0.0,0.0,30,2
15a00766,15,1,0,0,False,False,0.0,0.0,30,2
15a00767,15,1,0,0,False,False,0.0,0.0,30,2
15a00768,15,1,0,0,False,False,0.0,0.0,30,2
15a00769,15,1,0,0,False,False,0.0,0.0,30,2
15a00770,15,1,2,2,False,False,0.0,0.0,30,2
15a00771,15,1,4,4,False,False,0.0,0.0,30,2
15a00772,15,1,0,0,False,False,0.0,0.0,30,2
15a00773,15,1,0,0,False,False,0.0,0.0,30,2
15a00774,15,1,2,2,False,False,0.0,0.0,30,2
15a00775,15,1,2,2,False,False,0.0,0.0,30,2
15a00776,15,1,0,0,False,False,0.0,0.0,30,2
15a00777,15,1,6,6,False,False,0.0,0.0,30,2
15a00778,15,1,0,0,False,False,0.0,0.0,30,2
15a00779,15,1,2,2,False,False,0.0,0.0,30,2
15a00780,15,1,2,2,False,False,0.0,0.0,30,2
15a00781,15,1,0,0,False,False,0.0,0.0,30,2
15a00782,15,1,2,2,False,False,0.0,0.0,30,2
15a00783,15,1,0,0,False,False,0.0,0.0,30,2
15a00784,15,1,0,0,False,False,0.0,0.0,30,2
15a00785,15,1,4,4,False,False,0.0,0.0,30,2
15a00786,15,1,0,0,False,False,0.0,0.0,30,2
15a00787,15,1,2,2,False,False,0.0,0.0,30,2
15a00788,15,1,0,0,False,False,0.0,0.0,30,2
15a00789,15,1,6,6,False,False,0.0,0.0,30,2
15a00790,15,1,4,4,False,False,0.0,0.0,30,2
15a00791,15,1,0,0,False,False,0.0,0.0,30,2
15a00792,15,1,2,2,False,False,0.0,0.0,30,2
15a00793,15,1,2,2,False,False,0.0,0.0,30,2
15a00794,15,1,4,4,False,False,0.0,0.0,30,2
15a00795,15,1,2,2,False,False,0.0,0.0,30,2
15a00796,15,1,0,0,False,False,0.0,0.0,30,2
15a00797,15,1,0,0,False,False,0.0,0.0,30,2
15a00798,15,1,0,0,False,False,0.0,0.0,30,2
15a00799,15,1,4,4,False,False,0.0,0.0,30,2
15a00800,15,1,2,2,False,False,0.0,0.0,30,2
15a00801,15,1,4,4,False,False,0.0,0.0,30,2
15a00802,15,1,4,4,False,False,0.0,0.0,30,2
15a00803,15,1,2,2,False,False,0.0,0.0,30,2
15a00804,15,1,0,0,False,False,0.0,0.0,30,2
15a00805,15,1,0,0,False,False,0.0,0.0,30,2
15a00806,15,1,4,4,False,False,0.0,0.0,30,2
15a00807,15,1,2,2,False,False,0.0,0.0,30,2
15a00808,15,1,0,0,False,False,0.0,0.0,30,2
15a00809,15,1,2,2,False,False,0.0,0.0,30,2
15a00810,15,1,4,4,False,False,0.0,0.0,30,2
15a00811,15,1,2,2,False,False,0.0,0.0,30,2
15a00812,15,1,0,0,False,False,0.0,0.0,30,2
15a00813,15,1,2,2,False,False,0.0,0.0,30,2
15a00814,15,1,0,0,False,False,0.0,0.0,30,2
15a00815,15,1,4,4,False,False,0.0,0.0,30,2
15a00816,15,1,0,0,False,False,0.0,0.0,30,2
15a00817,15,1,2,2,False,False,0.0,0.0,30,2
15a00818,15,1,2,2,False,False,0.0,0.0,30,2
15a00819,15,1,2,2,False,False,0.0,0.0,30,2
15a00820,15,1,0,0,False,False,0.0,0.0,30,2
15a00821,15,1,0,0,False,False,0.0,0.0,30,2
15a00822,15,1,6,6,False,False,0.0,0.0,30,2
15a00823,15,1,4,4,False,False,0.0,0.0,30,2
15a00824,15,1,0,0,False,False,0.0,0.0,30,2
15a00825,15,1,4,4,False,False,0.0,0.0,30,2
15a00826,15,1,0,0,False,False,0.0,0.0,30,2
15a00827,15,1,0,0,False,False,0.0,0.0,30,2
15a00828,15,1,2,2,False,False,0.0,0.0,30,2
15a00829,15,1,4,4,False,False,0.0,0.0,30,2
15a00830,15,1,2,2,False,False,0.0,0.0,30,2
15a00831,15,1,2,2,False,False,0.0,0.0,30,2
15a00832,15,1,0,0,False,False,0.0,0.0,30,2
15a00833,15,1,2,2,False,False,0.0,0.0,30,2
15a00834,15,1,2,2,False,False,0.0,0.0,30,2
15a00835,15,1,0,0,False,False,0.0,0.0,30,2
15a00836,15,1,2,2,False,False,0.0,0.0,30,2
15a00837,15,1,2,2,False,False,0.0,0.0,30,2
15a00838,15,1,6,6,False,False,0.0,0.0,30,2
15a00839,15,1,0,0,False,False,0.0,0.0,30,2
15a00840,15,1,0,0,False,False,0.0,0.0,30,2
15a00841,15,1,0,0,False,False,0.0,0.0,30,2
15a00842,15,1,0,0,False,False,0.0,0.0,30,2
15a00843,15,1,2,2,False,False,0.0,0.0,30,2
15a00844,15,1,0,0,False,False,0.0,0.0,30,2
15a00845,15,1,4,4,False,False,0.0,0.0,30,2
15a00846,15,1,2,2,False,False,0.0,0.0,30,2
15a00847,15,1,0,0,False,False,0.0,0.0,30,2
15a00848,15,1,2,2,False,False,0.0,0.0,30,2
15a00849,15,1,0,0,False,False,0.0,0.0,30,2
15a00850,15,1,4,4,False,False,0.0,0.0,30,2
15a00851,15,1,2,2,False,False,0.0,0.0,30,2
15a00852,15,1,0,0,False,False,0.0,0.0,30,2
15a00853,15,1,2,2,False,False,0.0,0.0,30,2
15a00854,15,1,4,4,False,False,0.0,0.0,30,2
15a00855,15,1,2,2,False,False,0.0,0.0,30,2
15a00856,15,1,4,4,False,False,0.0,0.0,30,2
15a00857,15,1,2,2,False,False,0.0,0.0,30,2
15a00858,15,1,2,2,False,False,0.0,0.0,30,2
15a00859,15,1,2,2,False,False,0.0,0.0,30,2
15a00860,15,1,2,2,False,False,0.0,0.0,30,2
15a00861,15,1,2,2,False,False,0.0,0.0,30,2
15a00862,15,1,0,0,False,False,0.0,0.0,30,2
15a00863,15,1,2,2,False,False,0.0,0.0,30,2
15a00864,15,1,2,2,False,False,0.0,0.0,30,2
15a00865,15,1,2,2,False,False,0.0,0.0,30,2
15a00866,15,1,2,2,False,False,0.0,0.0,30,2
15a00867,15,1,2,2,False,False,0.0,0.0,30,2
15a00868,15,1,0,0,False,False,0.0,0.0,30,2
15a00869,15,1,2,2,False,False,0.0,0.0,30,2
15a00870,15,1,8,8,False,False,0.0,0.0,30,2
15a00871,15,1,0,0,False,False,0.0,0.0,30,2
15a00872,15,1,2,2,False,False,0.0,0.0,30,2
15a00873,15,1,2,2,False,False,0.0,0.0,30,2
15a00874,15,1,0,0,False,False,0.0,0.0,30,2
15a00875,15,1,4,4,False,False,0.0,0.0,30,2
15a00876,15,1,2,2,False,False,0.0,0.0,30,2
15a00877,15,1,2,2,False,False,0.0,0.0,30,2
15a00878,15,1,2,2,False,False,0.0,0.0,30,2
15a00879,15,1,2,2,False,False,0.0,0.0,30,2
15a00880,15,1,0,0,False,False,0.0,0.0,30,2
15a00881,15,1,4,4,False,False,0.0,0.0,30,2
15a00882,15,1,2,2,False,False,0.0,0.0,30,2
15a00883,15,1,0,0,False,False,0.0,0.0,30,2
15a00884,15,1,2,2,False,False,0.0,0.0,30,2
15a00885,15,1,2,2,False,False,0.0,0.0,30,2
15a00886,15,1,4,4,False,False,0.0,0.0,30,2
15a00887,15,1,0,0,False,False,0.0,0.0,30,2
15a00888,15,1,0,0,False,False,0.0,0.0,30,2
15a00889,15,1,0,0,False,False,0.0,0.0,30,2
15a00890,15,1,6,6,False,False,0.0,0.0,30,2
15a00891,15,1,2,2,False,False,0.0,0.0,30,2
15a00892,15,1,2,2,False,False,0.0,0.0,30,2
15a00893,15,1,2,2,False,False,0.0,0.0,30,2
15a00894,15,1,2,2,False,False,0.0,0.0,30,2
15a00895,15,1,0,0,False,False,0.0,0.0,30,2
15a00896,15,1,2,2,False,False,0.0,0.0,30,2
15a00897,15,1,2,2,False,False,0.0,0.0,30,2
15a00898,15,1,4,4,False,False,0.0,0.0,30,2
15a00899,15,1,4,4,False,False,0.0,0.0,30,2
15a00900,15,1,2,2,False,False,0.0,0.0,30,2
15a00901,15,1,4,4,False,False,0.0,0.0,30,2
15a00902,15,1,2,2,False,False,0.0,0.0,30,2
15a00903,15,1,2,2,False,False,0.0,0.0,30,2
15a00904,15,1,0,0,False,False,0.0,0.0,30,2
15a00905,15,1,6,6,False,False,0.0,0.0,30,2
15a00906,15,1,0,0,False,False,0.0,0.0,30,2
15a00907,15,1,0,0,False,False,0.0,0.0,30,2
15a00908,15,1,6,6,False,False,0.0,0.0,30,2
15a00909,15,1,4,4,False,False,0.0,0.0,30,2
15a00910,15,1,4,4,False,False,0.0,0.0,30,2
15a00911,15,1,2,2,False,False,0.0,0.0,30,2
15a00912,15,1,4,4,False,False,0.0,0.0,30,2
15a00913,15,1,2,2,False,False,0.0,0.0,30,2
15a00914,15,1,0,0,False,False,0.0,0.0,30,2
15a00915,15,1,2,2,False,False,0.0,0.0,30,2
15a00916,15,1,2,2,False,False,0.0,0.0,30,2
15a00917,15,1,2,2,False,False,0.0,0.0,30,2
15a00918,15,1,2,2,False,False,0.0,0.0,30,2
15a00919,15,1,2,2,False,False,0.0,0.0,30,2
15a00920,15,1,0,0,False,False,0.0,0.0,30,2
15a00921,15,1,2,2,False,False,0.0,0.0,30,2
15a00922,15,1,0,0,False,False,0.0,0.0,30,2
15a00923,15,1,0,0,False,False,0.0,0.0,30,2
15a00924,15,1,0,0,False,False,0.0,0.0,30,2
15a00925,15,1,6,6,False,False,0.0,0.0,30,2
15a00926,15,1,4,4,False,False,0.0,0.0,30,2
15a00927,15,1,4,4,False,False,0.0,0.0,30,2
15a00928,15,1,2,2,False,False,0.0,0.0,30,2
15a00929,15,1,0,0,False,False,0.0,0.0,30,2
15a00930,15,1,0,0,False,False,0.0,0.0,30,2
15a00931,15,1,4,4,False,False,0.0,0.0,30,2
15a00932,15,1,0,0,False,False,0.0,0.0,30,2
15a00933,15,1,2,2,False,False,0.0,0.0,30,2
15a00934,15,1,6,6,False,False,0.0,0.0,30,2
15a00935,15,1,2,2,False,False,0.0,0.0,30,2
15a00936,15,1,2,2,False,False,0.0,0.0,30,2
15a00937,15,1,0,0,False,False,0.0,0.0,30,2
15a00938,15,1,2,2,False,False,0.0,0.0,30,2
15a00939,15,1,2,2,False,False,0.0,0.0,30,2
15a00940,15,1,0,0,False,False,0.0,0.0,30,2
15a00941,15,1,0,0,False,False,0.0,0.0,30,2
15a00942,15,1,0,0,False,False,0.0,0.0,30,2
15a00943,15,1,6,6,False,False,0.0,0.0,30,2
15a00944,15,1,4,4,False,False,0.0,0.0,30,2
15a00945,15,1,0,0,False,False,0.0,0.0,30,2
15a00946,15,1,2,2,False,False,0.0,0.0,30,2
15a00947,15,1,0,0,False,False,0.0,0.0,30,2
15a00948,15,1,0,0,False,False,0.0,0.0,30,2
15a00949,15,1,2,2,False,False,0.0,0.0,30,2
15a00950,15,1,2,2,False,False,0.0,0.0,30,2
15a00951,15,1,0,0,False,False,0.0,0.0,30,2
15a00952,15,1,2,2,False,False,0.0,0.0,30,2
15a00953,15,1,2,2,False,False,0.0,0.0,30,2
15a00954,15,1,0,0,False,False,0.0,0.0,30,2
15a00955,15,1,2,2,False,False,0.0,0.0,30,2
15a00956,15,1,0,0,False,False,0.0,0.0,30,2
