knot_id_base,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group,source_khovanov_id
15n081277,3,184,35,3,4802,4726,1417,15n081277
15n081314,3,220,37,3,4803,4727,4531,15n081314
15n081361,2,314,26,2,4804,4728,4618,15n081361
15n081362,2,498,26,2,4805,4729,5044,15n081362
15n081363,3,166,37,3,4723,4649,1439,15n081363
15n081364,2,292,26,2,4806,4730,4761,15n081364
15n081365,2,460,26,2,4807,4731,4950,15n081365
15n081366,3,168,37,3,4808,4732,1690,15n081366
15n081370,2,178,24,2,4791,4715,4989,15n081370
15n081371,2,394,26,2,4792,4716,4687,15n081371
15n081372,3,196,35,3,4793,4717,1999,15n081372
15n081373,2,288,24,2,4794,4718,5377,15n081373
15n081374,2,584,26,2,4795,4719,3856,15n081374
15n081375,3,254,36,3,4796,4720,2981,15n081375
15n081376,2,326,24,2,3093,3065,4141,15n081376
15n081377,2,606,26,2,4788,4712,5316,15n081377
15n081378,3,240,37,3,4789,4713,936,15n081378
15n081379,3,134,34,3,4797,4721,5443,15n081379
15n081380,2,208,22,2,4798,4722,4445,15n081380
15n081381,3,236,35,3,4799,4723,2376,15n081381
15n081408,2,298,25,2,4785,4709,5476,15n081408
15n081409,2,514,26,2,4786,4710,2882,15n081409
15n081410,3,172,36,3,4787,4711,3915,15n081410
15n081555,3,102,24,3,4074,4016,133,15n081555
15n081840,3,156,31,3,4809,4733,4566,15n081840
15n081841,2,318,26,2,4810,4734,5014,15n081841
15n081842,3,192,35,3,4811,4735,1392,15n081842
15n081843,3,154,35,3,4812,4736,110,15n081843
15n081844,2,434,26,2,4813,4737,5255,15n081844
15n081862,2,298,24,2,4814,4738,4625,15n081862
15n081863,2,514,26,2,4815,4739,5041,15n081863
15n081864,3,172,36,3,4816,4740,1435,15n081864
15n081883,2,244,24,2,4817,4741,1772,15n081883
15n081884,3,112,32,3,4818,4742,458,15n081884
15n081885,2,244,24,2,4817,4741,1772,15n081885
15n081886,3,112,32,3,4818,4742,458,15n081886
15n081891,2,460,26,2,4819,4743,2517,15n081891
15n081892,2,460,26,2,4819,4743,2517,15n081892
15n081894,3,134,27,3,4820,4744,1006,15n081894
15n081895,3,134,27,3,4820,4744,1006,15n081895
15n081898,2,478,26,2,4821,4745,3427,15n081898
15n081899,2,478,26,2,4821,4745,3427,15n081899
15n081911,3,220,37,3,4803,4727,4531,15n081911
15n081963,2,402,26,2,4822,4746,4650,15n081963
15n081964,2,650,26,2,4823,4747,5046,15n081964
15n081965,3,222,37,3,4824,4748,1494,15n081965
15n081966,2,330,26,2,4825,4749,5409,15n081966
15n081967,2,482,26,2,4826,4750,3677,15n081967
15n081968,3,166,35,3,4827,4751,3282,15n081968
15n081969,2,440,26,2,4828,4752,5183,15n081969
15n081970,2,672,26,2,4829,4753,4459,15n081970
15n081971,3,220,36,3,4830,4754,2355,15n081971
15n081977,3,134,34,3,4831,4755,5338,15n081977
15n081980,2,208,22,2,4832,4756,4943,15n081980
15n081981,3,236,35,3,4833,4757,1750,15n081981
15n082030,2,276,24,2,4653,4579,5358,15n082030
15n082031,2,476,26,2,4655,4581,3853,15n082031
15n082032,3,170,36,3,4654,4580,2993,15n082032
15n082033,2,438,26,2,4834,4758,2784,15n082033
15n082034,2,368,26,2,4835,4759,4766,15n082034
15n082035,2,504,26,2,4836,4760,4954,15n082035
15n082036,3,228,35,3,4837,4761,1743,15n082036
15n082057,3,210,37,3,4838,4762,3343,15n082057
15n082064,3,204,37,3,4839,4763,4529,15n082064
15n082116,2,440,26,2,4828,4752,5183,15n082116
15n082117,2,672,26,2,4829,4753,4459,15n082117
15n082118,3,220,36,3,4830,4754,2355,15n082118
15n082119,2,402,26,2,4822,4746,4650,15n082119
15n082120,2,650,26,2,4823,4747,5046,15n082120
15n082121,3,222,37,3,4824,4748,1494,15n082121
15n082122,2,330,26,2,4825,4749,5409,15n082122
15n082123,2,482,26,2,4826,4750,3677,15n082123
15n082124,3,166,35,3,4827,4751,3282,15n082124
15n082125,3,134,34,3,4831,4755,5338,15n082125
15n082126,2,208,22,2,4832,4756,4943,15n082126
15n082127,3,236,35,3,4833,4757,1750,15n082127
15n082140,2,374,25,2,4840,4764,5477,15n082140
15n082141,2,558,26,2,4841,4765,2886,15n082141
15n082142,3,226,36,3,4842,4766,4000,15n082142
15n082147,2,298,24,2,4814,4738,4625,15n082147
15n082148,2,514,26,2,4815,4739,5041,15n082148
15n082149,3,172,36,3,4816,4740,1435,15n082149
15n082258,3,228,38,3,4763,4687,2277,15n082258
15n082353,2,132,23,2,4843,4767,498,15n082353
15n082484,2,246,24,2,4092,676,4279,15n082484
15n082528,2,374,25,2,4840,4764,5477,15n082528
15n082529,2,558,26,2,4841,4765,2886,15n082529
15n082530,3,226,36,3,4842,4766,4000,15n082530
15n082531,2,438,26,2,4834,4758,2784,15n082531
15n082567,3,242,38,3,4844,4768,3018,15n082567
15n082674,2,314,26,2,4804,4728,4618,15n082674
15n082675,2,498,26,2,4805,4729,5044,15n082675
15n082676,2,292,26,2,4806,4730,4761,15n082676
15n082677,2,460,26,2,4807,4731,4950,15n082677
15n082678,3,168,37,3,4808,4732,1690,15n082678
15n082682,3,242,38,3,4844,4768,3018,15n082682
15n082763,2,238,24,2,4800,4724,4616,15n082763
15n082764,2,454,26,2,4801,4725,5035,15n082764
15n082765,3,184,35,3,4802,4726,1417,15n082765
15n082805,3,124,37,3,4845,4769,2968,15n082805
15n082809,3,154,35,3,4846,4770,4266,15n082809
15n082851,2,368,26,2,4835,4759,4766,15n082851
15n082852,2,504,26,2,4836,4760,4954,15n082852
15n082853,3,228,35,3,4837,4761,1743,15n082853
15n082854,2,276,24,2,4653,4579,5358,15n082854
15n082855,2,476,26,2,4655,4581,3853,15n082855
15n082856,3,170,36,3,4654,4580,2993,15n082856
15n082874,3,156,31,3,4809,4733,4566,15n082874
15n082875,2,318,26,2,4810,4734,5014,15n082875
15n082876,3,192,35,3,4811,4735,1392,15n082876
15n082877,2,434,26,2,4813,4737,5255,15n082877
15n082878,3,154,35,3,4812,4736,110,15n082878
15n082902,3,198,36,3,4847,4771,1456,15n082902
15n082922,2,478,26,2,4848,4772,4066,15n082922
15n082923,2,478,26,2,4848,4772,4066,15n082923
15n083060,3,82,33,3,4849,4773,4273,15n083060
15n083061,3,104,32,3,4850,4774,885,15n083061
15n083062,2,242,26,2,4851,4775,4997,15n083062
15n083063,2,270,26,2,4852,4776,5245,15n083063
15n083064,3,96,35,3,4853,4777,197,15n083064
15n083078,2,262,24,2,4320,4252,5406,15n083078
15n083079,3,144,35,3,4321,4253,1399,15n083079
15n083112,3,180,37,3,4725,4651,4491,15n083112
15n083114,3,178,37,3,4854,4778,4271,15n083114
15n083158,3,198,36,3,4847,4771,1456,15n083158
15n083209,2,500,26,2,4855,4779,1368,15n083209
15n083210,2,412,26,2,4856,4780,2512,15n083210
15n083269,2,438,26,2,4857,4781,4054,15n083269
15n083270,2,404,26,2,4858,4782,3841,15n083270
15n083271,3,170,36,3,4859,4783,2974,15n083271
15n083276,2,334,26,2,4860,4640,4674,15n083276
15n083277,2,334,26,2,4860,4640,4674,15n083277
15n083319,2,226,24,2,3103,3075,4020,15n083319
15n083320,2,76,22,2,3105,3077,3716,15n083320
15n083391,3,124,32,3,4861,4784,2638,15n083391
15n083535,2,424,26,2,4862,4785,833,15n083535
15n083536,2,424,26,2,4862,4785,833,15n083536
15n083550,2,438,26,2,4715,4641,2150,15n083550
15n083551,2,334,26,2,4714,4640,1557,15n083551
15n083552,2,500,26,2,4855,4779,1368,15n083552
15n083553,2,412,26,2,4856,4780,2512,15n083553
15n083614,2,356,26,2,4779,4703,3100,15n083614
15n083615,2,318,26,2,4780,4704,4673,15n083615
15n083619,2,438,26,2,4857,4781,4054,15n083619
15n083620,2,404,26,2,4858,4782,3841,15n083620
15n083621,3,170,36,3,4859,4783,2974,15n083621
15n083746,3,82,33,3,4849,4773,4273,15n083746
15n083747,2,270,26,2,4852,4776,5245,15n083747
15n083748,3,104,32,3,4850,4774,885,15n083748
15n083749,2,242,26,2,4851,4775,4997,15n083749
15n083750,3,96,35,3,4853,4777,197,15n083750
15n083906,3,230,29,3,4863,4786,1037,15n083906
15n083907,3,194,35,3,4864,4787,3318,15n083907
15n083908,2,532,26,2,4865,4788,1881,15n083908
15n083909,3,236,35,3,4866,4789,5116,15n083909
15n083910,2,490,26,2,4867,4790,668,15n083910
15n083911,3,184,33,3,4868,4791,478,15n083911
15n083912,3,218,35,3,4869,4792,2238,15n083912
15n083913,2,550,26,2,4870,4793,2796,15n083913
15n083914,3,180,35,3,4871,4794,4561,15n083914
15n083915,2,448,26,2,4872,4795,1312,15n083915
15n083925,2,452,26,2,4873,4796,1364,15n083925
15n083926,2,408,26,2,4874,4797,2511,15n083926
15n084155,3,144,35,3,4875,4798,4306,15n084155
15n084176,3,118,34,3,4876,4799,906,15n084176
15n084177,2,302,26,2,4877,4800,5002,15n084177
15n084178,3,152,34,3,4878,4801,200,15n084178
15n084241,3,204,37,3,4879,4802,5520,15n084241
15n084242,2,424,26,2,4880,4803,3808,15n084242
15n084243,2,358,26,2,4881,4804,4675,15n084243
15n084244,3,302,36,3,4882,4805,4047,15n084244
15n084245,2,424,26,2,4880,4803,3808,15n084245
15n084246,2,358,26,2,4881,4804,4675,15n084246
15n084609,3,230,29,3,4863,4786,1037,15n084609
15n084610,3,194,35,3,4864,4787,3318,15n084610
15n084611,2,532,26,2,4865,4788,1881,15n084611
15n084612,3,236,35,3,4866,4789,5116,15n084612
15n084613,2,490,26,2,4867,4790,668,15n084613
15n084614,3,184,33,3,4868,4791,478,15n084614
15n084615,3,218,35,3,4869,4792,2238,15n084615
15n084616,2,550,26,2,4870,4793,2796,15n084616
15n084617,3,180,35,3,4871,4794,4561,15n084617
15n084618,2,448,26,2,4872,4795,1312,15n084618
15n084620,2,452,26,2,4873,4796,1364,15n084620
15n084621,2,408,26,2,4874,4797,2511,15n084621
15n084652,2,550,26,2,4883,4806,4157,15n084652
15n084653,2,550,26,2,4883,4806,4157,15n084653
15n084689,3,206,38,3,4884,4807,3020,15n084689
15n084697,3,178,37,3,4854,4778,4271,15n084697
15n084705,3,118,34,3,4876,4799,906,15n084705
15n084706,2,302,26,2,4877,4800,5002,15n084706
15n084707,3,152,34,3,4878,4801,200,15n084707
15n084800,2,176,24,2,3092,3064,2292,15n084800
15n084923,2,212,24,2,4502,4430,3022,15n084923
15n085213,3,60,33,3,4885,4808,4692,15n085213
15n085214,3,60,33,3,4885,4808,4692,15n085214
15n085218,3,106,35,3,4886,4809,4492,15n085218
15n085219,3,106,35,3,4886,4809,4492,15n085219
15n085231,2,262,26,2,4887,4810,150,15n085231
15n085235,2,262,26,2,4887,4810,150,15n085235
15n085314,3,194,35,3,4888,4811,2339,15n085314
15n085531,2,280,24,2,4889,4812,4777,15n085531
15n085615,3,154,36,3,3550,3509,3922,15n085615
15n085790,3,206,38,3,4884,4807,3020,15n085790
15n085848,3,228,38,3,4763,4687,2277,15n085848
15n086053,2,136,26,2,4890,4813,306,15n086053
15n086066,3,226,35,3,4891,4814,3514,15n086066
15n086067,3,204,33,3,4892,4815,1301,15n086067
15n086070,2,352,26,2,4893,4816,5141,15n086070
15n086071,2,136,26,2,4890,4813,306,15n086071
15n086087,3,204,37,3,4879,4802,5520,15n086087
15n086088,3,302,36,3,4882,4805,4047,15n086088
15n086240,2,190,22,2,4894,4817,1021,15n086240
15n086241,3,146,34,3,4895,4818,3940,15n086241
15n086242,2,190,22,2,4894,4817,1021,15n086242
15n086243,3,146,34,3,4895,4818,3940,15n086243
15n086244,2,298,24,2,4896,4819,435,15n086244
15n086245,2,406,26,2,4897,4820,3387,15n086245
15n086246,2,298,24,2,4896,4819,435,15n086246
15n086247,2,406,26,2,4897,4820,3387,15n086247
15n086251,3,206,35,3,4898,4821,5090,15n086251
15n086252,3,146,33,3,4899,4822,3358,15n086252
15n086255,2,406,26,2,4900,4823,3419,15n086255
15n086260,3,166,35,3,4901,4824,3702,15n086260
15n086261,3,166,35,3,4901,4824,3702,15n086261
15n086262,2,280,26,2,4902,4825,3083,15n086262
15n086263,2,280,26,2,4902,4825,3083,15n086263
15n086800,3,126,37,3,4903,4826,5231,15n086800
15n086803,3,176,37,3,4904,4827,5066,15n086803
15n086816,2,276,26,2,3098,3070,3080,15n086816
15n086979,2,304,24,2,4905,4828,4785,15n086979
15n087141,2,236,26,2,4906,4829,2234,15n087141
15n087189,3,74,30,3,4907,4830,2066,15n087189
15n087279,3,124,35,3,4908,4831,3895,15n087279
15n087282,3,184,35,3,4909,4832,4307,15n087282
15n087287,3,130,33,3,4910,4833,3334,15n087287
15n087288,2,262,24,2,4911,4834,4280,15n087288
15n087290,2,388,26,2,4912,4835,1807,15n087290
15n087293,2,298,24,2,4913,4836,1621,15n087293
15n087297,2,334,26,2,4914,4837,3305,15n087297
15n087527,2,226,26,2,3100,3072,3354,15n087527
15n087539,2,260,26,2,59,59,4296,15n087539
15n087646,3,134,37,3,4915,4838,2942,15n087646
15n087739,3,228,38,3,4763,4687,2277,15n087739
15n087849,2,174,22,2,4916,4839,3291,15n087849
15n088037,2,132,23,2,4843,4767,498,15n088037
15n088591,2,388,26,2,4656,4582,3114,15n088591
15n088592,2,388,26,2,4656,4582,3114,15n088592
15n088641,3,204,37,3,4839,4763,4529,15n088641
15n088682,2,442,26,2,4917,4840,2787,15n088682
15n088689,3,176,37,3,4918,4841,1401,15n088689
15n088720,3,118,33,3,4317,4249,146,15n088720
15n088721,2,316,26,2,2729,2703,3768,15n088721
15n088860,3,134,37,3,4915,4838,2942,15n088860
15n088869,3,154,35,3,4846,4770,4266,15n088869
15n088958,2,280,24,2,4428,4358,4763,15n088958
15n088959,2,370,26,2,4476,4404,398,15n088959
15n089131,3,206,29,3,4919,4842,4690,15n089131
15n089133,2,316,26,2,4920,4843,3780,15n089133
15n089346,3,204,36,3,4921,4844,2343,15n089346
15n089347,3,90,31,3,4922,4845,3894,15n089347
15n089350,2,406,26,2,4923,4846,2173,15n089350
15n089358,2,170,24,2,822,814,3946,15n089358
15n089386,2,290,24,2,839,831,4139,15n089386
15n089508,2,174,22,2,4916,4839,3291,15n089508
15n089706,3,134,35,3,4924,4847,586,15n089706
15n089711,2,388,26,2,4925,4848,3809,15n089711
15n089713,2,262,26,2,4926,4849,1039,15n089713
15n089714,2,190,24,2,4927,4850,4278,15n089714
15n089715,3,134,35,3,4924,4847,586,15n089715
15n089811,3,238,36,3,4928,4851,1024,15n089811
15n089812,2,482,26,2,4929,4852,4164,15n089812
15n089813,2,420,26,2,4930,4853,3118,15n089813
15n089814,3,252,36,3,4931,4854,4519,15n089814
15n089815,2,482,26,2,4929,4852,4164,15n089815
15n089816,2,420,26,2,4930,4853,3118,15n089816
15n089875,3,240,37,3,4932,4855,5100,15n089875
15n089878,3,148,35,3,4933,4856,4289,15n089878
15n090060,2,298,24,2,4934,4857,4136,15n090060
15n090064,2,298,24,2,4935,4857,1636,15n090064
15n090149,3,168,34,3,4936,4858,4715,15n090149
15n090150,3,168,34,3,4936,4858,4715,15n090150
15n090249,3,160,35,3,4937,4859,4711,15n090249
15n090251,2,370,26,2,4938,4860,401,15n090251
15n090452,2,262,26,2,4926,4849,1039,15n090452
15n090463,3,74,31,3,4310,4242,4505,15n090463
15n090503,3,182,35,3,4939,4861,3284,15n090503
15n090505,2,172,23,2,4940,4862,137,15n090505
15n090507,3,212,36,3,4941,4863,2354,15n090507
15n090553,3,252,36,3,4931,4854,4519,15n090553
15n090586,3,230,36,3,4942,4864,3352,15n090586
15n090710,2,276,26,2,4943,4865,3030,15n090710
15n090711,3,74,31,3,4944,148,3893,15n090711
15n090741,3,108,32,3,4945,4866,5226,15n090741
15n090743,2,276,26,2,4943,4865,3030,15n090743
15n090975,2,316,26,2,4920,4843,3780,15n090975
15n090976,2,406,26,2,4946,4867,2867,15n090976
15n091051,3,238,36,3,4928,4851,1024,15n091051
15n091263,2,246,24,2,4119,3825,4030,15n091263
15n091486,3,260,35,3,4947,4868,1757,15n091486
15n091504,2,316,26,2,4420,4350,1761,15n091504
15n091505,3,198,36,3,4419,4349,2941,15n091505
15n091580,3,210,37,3,4838,4762,3343,15n091580
15n091607,3,260,35,3,4947,4868,1757,15n091607
15n091774,3,124,37,3,4845,4769,2968,15n091774
15n091818,3,172,35,3,4948,4869,3964,15n091818
15n091820,3,80,27,3,4949,4870,4461,15n091820
15n091822,2,190,26,2,4950,4871,1587,15n091822
15n091825,3,174,35,3,4951,4872,5089,15n091825
15n091826,2,172,23,2,4940,4862,137,15n091826
15n091876,3,182,36,3,4952,4873,5240,15n091876
15n091879,3,200,36,3,4953,4874,5093,15n091879
15n091883,2,352,26,2,4954,3383,1280,15n091883
15n091911,3,126,34,3,4955,4875,2962,15n091911
15n091914,3,178,35,3,4956,4876,3340,15n091914
15n091972,3,236,35,3,4957,4877,4502,15n091972
15n091975,3,188,36,3,4958,4878,4738,15n091975
15n092097,3,278,35,3,4724,4650,3374,15n092097
15n092170,2,316,26,2,4959,4879,1353,15n092170
15n092187,3,210,36,3,4960,4880,4564,15n092187
15n092231,3,190,37,3,4961,4881,4705,15n092231
15n092234,3,198,35,3,4962,4882,2966,15n092234
15n092237,3,196,36,3,4963,4883,3902,15n092237
15n092349,2,236,26,2,4906,4829,2234,15n092349
15n092369,2,352,24,2,4304,4236,4857,15n092369
15n092373,2,352,24,2,4964,4236,875,15n092373
15n092464,3,220,35,3,4965,4884,4484,15n092464
15n092485,2,204,24,2,4966,4885,5345,15n092485
15n092486,3,258,36,3,4967,4886,5441,15n092486
15n092612,2,298,24,2,4934,4857,4136,15n092612
15n092616,2,298,24,2,4935,4857,1636,15n092616
15n092679,3,132,34,3,4968,4887,1988,15n092679
15n092682,3,178,36,3,4969,4888,2250,15n092682
15n092753,3,134,34,3,4970,4889,5503,15n092753
15n092761,3,210,36,3,4960,4880,4564,15n092761
15n092789,3,244,36,3,4971,4890,3967,15n092789
15n092792,3,174,37,3,4972,4891,4701,15n092792
15n092795,3,182,35,3,4973,4892,2955,15n092795
15n093072,3,192,37,3,4974,4893,4516,15n093072
15n093084,3,154,33,3,3873,3817,3325,15n093084
15n093177,3,108,32,3,4945,4866,5226,15n093177
15n093357,2,204,24,2,4966,4885,5345,15n093357
15n093358,3,258,36,3,4967,4886,5441,15n093358
15n093769,3,242,37,3,4352,4284,3350,15n093769
15n093843,3,222,35,3,4975,4894,646,15n093843
15n093918,3,282,36,3,4976,4895,2327,15n093918
15n093920,2,460,26,2,4977,4896,1879,15n093920
15n093922,3,164,33,3,4978,4897,4747,15n093922
15n094143,3,228,36,3,4501,4429,5106,15n094143
15n094330,2,352,24,2,4304,4236,4857,15n094330
15n094334,2,352,24,2,4964,4236,875,15n094334
15n094517,3,308,35,3,4979,4898,4504,15n094517
15n094520,3,186,36,3,4980,4899,3328,15n094520
15n095244,2,298,24,2,4295,4227,3399,15n095244
15n095245,3,212,35,3,4500,4428,4518,15n095245
15n095354,2,276,26,2,4943,4865,3030,15n095354
15n095408,3,296,31,3,3414,3375,1386,15n095408
15n095409,2,370,26,2,3415,3376,5260,15n095409
15n095410,3,170,36,3,3416,3377,3009,15n095410
15n095411,3,182,35,3,3677,3626,597,15n095411
15n095412,3,188,31,3,3418,3379,1383,15n095412
15n095413,2,262,26,2,3185,3154,5244,15n095413
15n095414,2,100,22,2,3187,3156,3010,15n095414
15n095415,3,202,36,3,3419,3380,1659,15n095415
15n095416,2,280,26,2,3186,3155,5124,15n095416
15n095417,2,226,24,2,3188,3157,3392,15n095417
15n095418,3,82,34,3,3420,3381,5499,15n095418
15n095419,3,168,36,3,3421,3382,5463,15n095419
15n095420,3,296,31,3,3414,3375,1386,15n095420
15n095421,2,370,26,2,3415,3376,5260,15n095421
15n095422,3,170,36,3,3416,3377,3009,15n095422
15n095423,3,330,35,3,3678,3627,2917,15n095423
15n095424,3,250,36,3,3682,3631,3962,15n095424
15n095425,3,118,34,3,3680,3629,5501,15n095425
15n095426,3,168,34,3,3681,3630,5462,15n095426
15n095427,3,164,35,3,3676,3625,1686,15n095427
15n095428,3,274,36,3,2871,2844,2934,15n095428
15n095429,3,200,36,3,3675,3624,5467,15n095429
15n095430,3,200,36,3,3675,3624,5467,15n095430
15n095431,3,274,36,3,2871,2844,2934,15n095431
15n095440,3,254,35,3,3810,3754,5053,15n095440
15n095441,3,136,34,3,3808,3752,5401,15n095441
15n095442,2,316,26,2,3809,3753,1802,15n095442
15n095443,3,254,35,3,3810,3754,5053,15n095443
15n095444,3,348,35,3,3807,3751,4474,15n095444
15n095676,2,266,24,2,4981,4900,4576,15n095676
15n095988,3,90,29,3,4982,4901,2850,15n095988
15n096014,3,194,35,3,4888,4811,2339,15n096014
15n096026,2,298,24,2,4983,4902,3527,15n096026
15n096054,2,110,22,2,957,946,754,15n096054
15n096073,2,172,22,2,4984,4903,5112,15n096073
15n096229,2,128,20,2,4985,4904,3837,15n096229
15n096430,3,228,36,3,4986,4905,2359,15n096430
15n096452,2,82,21,2,4154,4086,4970,15n096452
15n096580,2,388,26,2,4925,4848,3809,15n096580
15n096581,3,120,34,3,4707,4633,5396,15n096581
15n096582,2,190,24,2,4927,4850,4278,15n096582
15n097002,3,194,35,3,4987,4906,2989,15n097002
15n097003,3,146,33,3,4988,4907,3985,15n097003
15n097006,2,406,26,2,4989,4908,2737,15n097006
15n097313,2,246,24,2,4092,676,4279,15n097313
15n097315,3,144,34,3,4990,4909,2006,15n097315
15n097318,3,144,34,3,4990,4909,2006,15n097318
15n097404,3,236,35,3,4957,4877,4502,15n097404
15n097405,2,334,26,2,4914,4837,3305,15n097405
15n097406,3,130,33,3,4910,4833,3334,15n097406
15n097407,2,262,24,2,4911,4834,4280,15n097407
15n097420,3,202,36,3,4991,4910,4585,15n097420
15n097422,2,352,26,2,4992,4911,534,15n097422
15n097483,2,316,26,2,4959,4879,1353,15n097483
15n097545,2,406,26,2,4993,4912,2181,15n097545
15n097758,3,182,35,3,4939,4861,3284,15n097758
15n098056,2,128,20,2,4985,4904,3837,15n098056
15n098246,3,242,37,3,3367,3334,3006,15n098246
15n098510,3,120,34,3,4994,4913,190,15n098510
15n098511,2,280,26,2,4995,4914,4762,15n098511
15n098519,2,316,26,2,4996,4915,1347,15n098519
15n098541,2,280,26,2,4995,4914,4762,15n098541
15n098542,2,316,26,2,4996,4915,1347,15n098542
15n098559,2,244,26,2,4997,4916,2363,15n098559
15n098563,3,120,34,3,4994,4913,190,15n098563
15n098569,2,244,26,2,4997,4916,2363,15n098569
15n098607,3,174,36,3,4998,4917,102,15n098607
15n098612,2,244,24,2,4999,4918,820,15n098612
15n098671,3,174,36,3,4998,4917,102,15n098671
15n098708,2,334,26,2,5000,4919,4606,15n098708
15n098709,2,334,26,2,5000,4919,4606,15n098709
15n099136,3,346,35,3,5001,4920,669,15n099136
15n099140,3,246,36,3,5002,4921,3713,15n099140
15n099141,2,282,24,2,5003,4922,4617,15n099141
15n099145,3,174,37,3,5004,4923,1488,15n099145
15n099146,2,280,24,2,5005,4924,562,15n099146
15n099149,3,182,35,3,5006,4925,3333,15n099149
15n099160,3,230,36,3,5007,4926,3046,15n099160
15n099161,2,406,26,2,5008,4927,3410,15n099161
15n099164,3,126,37,3,5009,4928,1425,15n099164
15n099167,3,176,37,3,5010,4929,1723,15n099167
15n099169,2,202,24,2,5011,4930,4981,15n099169
15n099170,3,148,36,3,5012,4931,2005,15n099170
15n099171,3,208,35,3,5013,4932,5514,15n099171
15n099172,2,412,26,2,5014,4933,3846,15n099172
15n099174,2,262,25,2,5015,4934,79,15n099174
15n099188,3,162,35,3,5016,4935,4544,15n099188
15n099189,3,118,33,3,5017,4936,5323,15n099189
15n099191,2,322,26,2,5018,4937,626,15n099191
15n099192,3,246,35,3,5019,4938,4269,15n099192
15n099193,2,318,26,2,5020,4939,3954,15n099193
15n099194,2,300,24,2,5021,4940,3839,15n099194
15n099199,3,186,36,3,5022,4941,3050,15n099199
15n099200,2,460,26,2,5023,4942,3834,15n099200
15n099205,2,406,26,2,5024,4943,2149,15n099205
15n099206,2,406,26,2,5024,4943,2149,15n099206
15n099210,3,236,35,3,5025,4944,916,15n099210
15n099215,3,160,35,3,5026,4945,1416,15n099215
15n099216,3,112,32,3,5027,4946,209,15n099216
15n099217,2,370,26,2,5028,4947,5251,15n099217
15n099223,3,146,34,3,5029,4948,4537,15n099223
15n099224,3,146,34,3,5029,4948,4537,15n099224
15n099230,3,206,35,3,5030,4949,1007,15n099230
15n099234,2,100,24,2,5031,4950,60,15n099234
15n099235,2,100,24,2,5031,4950,60,15n099235
15n099237,3,146,35,3,5032,4951,4274,15n099237
15n099238,2,310,26,2,5033,4952,4575,15n099238
15n099240,3,170,36,3,5034,4953,3718,15n099240
