scope,input_family,tuple_group,knot_id_base,split,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group
atlas,HOMFLY_PT_plus_Theta,97040,15n090064,train,2,298,24,2,4935,4857,1636
atlas,HOMFLY_PT_plus_Theta,97040,15n092616,train,2,298,24,2,4935,4857,1636
atlas,HOMFLY_PT_plus_Theta,97044,15n112314,train,2,106,24,2,5194,5111,5228
atlas,HOMFLY_PT_plus_Theta,97044,15n112362,train,2,106,24,2,5194,5111,5228
atlas,HOMFLY_PT_plus_Theta,97079,13a0150,train,2,298,26,2,34,34,348
atlas,HOMFLY_PT_plus_Theta,97079,13a0154,train,2,298,26,2,34,34,348
atlas,HOMFLY_PT_plus_Theta,97145,15n030326,train,3,116,31,3,3732,3680,716
atlas,HOMFLY_PT_plus_Theta,97145,15n030392,train,3,116,31,3,3732,3680,716
atlas,HOMFLY_PT_plus_Theta,97170,15n137002,train,3,190,33,3,5461,5368,5054
atlas,HOMFLY_PT_plus_Theta,97170,15n137010,train,3,190,33,3,5461,5368,5054
atlas,HOMFLY_PT_plus_Theta,97171,15n134164,val,3,190,33,3,5461,5368,5054
atlas,HOMFLY_PT_plus_Theta,97171,15n134169,train,3,190,33,3,5461,5368,5054
atlas,HOMFLY_PT_plus_Theta,97187,15a21539,train,2,982,30,2,1672,1656,3636
atlas,HOMFLY_PT_plus_Theta,97187,15a49158,train,2,982,30,2,1672,1656,3636
atlas,HOMFLY_PT_plus_Theta,97209,15a51035,train,2,460,30,2,2239,2219,3789
atlas,HOMFLY_PT_plus_Theta,97209,15a51047,val,2,460,30,2,2239,2219,3789
atlas,HOMFLY_PT_plus_Theta,97259,15n099336,val,2,262,26,2,5059,4977,2668
atlas,HOMFLY_PT_plus_Theta,97259,15n099337,train,2,262,26,2,5059,4977,2668
atlas,HOMFLY_PT_plus_Theta,97324,15n051748,test,4,26,23,4,4211,4143,3681
atlas,HOMFLY_PT_plus_Theta,97324,15n115375,train,4,26,23,4,5226,5143,3694
atlas,HOMFLY_PT_plus_Theta,97342,15n012769,val,2,406,26,2,3168,3137,2866
atlas,HOMFLY_PT_plus_Theta,97342,15n012775,train,2,406,26,2,3168,3137,2866
atlas,HOMFLY_PT_plus_Theta,97410,15n053800,train,3,184,35,3,4271,4203,4482
atlas,HOMFLY_PT_plus_Theta,97410,15n053971,train,3,184,35,3,4271,4203,4482
atlas,HOMFLY_PT_plus_Theta,97442,15a36527,train,2,694,30,2,1994,1977,1129
atlas,HOMFLY_PT_plus_Theta,97442,15a52729,train,2,694,30,2,1994,1977,1129
atlas,HOMFLY_PT_plus_Theta,97482,15n000475,train,2,214,22,2,2510,2484,2764
atlas,HOMFLY_PT_plus_Theta,97482,15n001012,train,2,214,22,2,2510,2484,2764
atlas,HOMFLY_PT_plus_Theta,97537,15n005193,train,3,138,33,3,2685,2659,3323
atlas,HOMFLY_PT_plus_Theta,97537,15n006258,train,3,138,33,3,2685,2659,3323
atlas,HOMFLY_PT_plus_Theta,97759,15n008411,train,2,388,26,2,2949,2921,2397
atlas,HOMFLY_PT_plus_Theta,97759,15n008442,train,2,388,26,2,2949,2921,2397
atlas,HOMFLY_PT_plus_Theta,97764,14n04109,train,3,108,31,3,690,687,1695
atlas,HOMFLY_PT_plus_Theta,97764,14n04223,test,3,108,31,3,690,687,1695
atlas,HOMFLY_PT_plus_Theta,97785,15n075149,train,2,334,26,2,4540,4468,4682
atlas,HOMFLY_PT_plus_Theta,97785,15n075680,train,2,334,26,2,4540,4468,4682
atlas,HOMFLY_PT_plus_Theta,97878,15n011290,train,3,282,38,3,3089,3061,3061
atlas,HOMFLY_PT_plus_Theta,97878,15n021922,train,3,282,38,3,3089,3061,3061
atlas,HOMFLY_PT_plus_Theta,97881,15n011299,train,3,282,38,3,3089,3061,3061
atlas,HOMFLY_PT_plus_Theta,97881,15n029548,train,3,282,38,3,3089,3061,3061
atlas,HOMFLY_PT_plus_Theta,97891,15n015021,train,2,274,24,2,3228,3195,667
atlas,HOMFLY_PT_plus_Theta,97891,15n016881,train,2,274,24,2,3228,3195,667
atlas,HOMFLY_PT_plus_Theta,97936,13n1179,train,2,146,22,2,153,153,1593
atlas,HOMFLY_PT_plus_Theta,97936,13n1202,train,2,146,22,2,153,153,1593
atlas,HOMFLY_PT_plus_Theta,97998,15a30877,test,2,650,30,2,1923,1907,4633
atlas,HOMFLY_PT_plus_Theta,97998,15a31105,train,2,650,30,2,1923,1907,4633
atlas,HOMFLY_PT_plus_Theta,98000,15a06030,train,2,826,30,2,1212,1201,1130
atlas,HOMFLY_PT_plus_Theta,98000,15a06066,train,2,826,30,2,1212,1201,1130
atlas,HOMFLY_PT_plus_Theta,98005,15n006994,val,3,200,36,3,2826,2800,1733
atlas,HOMFLY_PT_plus_Theta,98005,15n008363,test,3,200,36,3,2826,2800,1733
atlas,HOMFLY_PT_plus_Theta,98058,15n092187,test,3,210,36,3,4960,4880,4564
atlas,HOMFLY_PT_plus_Theta,98058,15n092761,train,3,210,36,3,4960,4880,4564
atlas,HOMFLY_PT_plus_Theta,98078,15n120765,test,2,308,26,2,5310,5223,2304
atlas,HOMFLY_PT_plus_Theta,98078,15n120784,train,2,308,26,2,5310,5223,2304
atlas,HOMFLY_PT_plus_Theta,98149,14n05172,train,2,182,24,2,739,731,336
atlas,HOMFLY_PT_plus_Theta,98149,14n05300,test,2,182,24,2,739,731,336
atlas,HOMFLY_PT_plus_Theta,98164,14n01771,val,3,164,34,3,594,591,898
atlas,HOMFLY_PT_plus_Theta,98164,14n01836,val,3,164,34,3,594,591,898
atlas,HOMFLY_PT_plus_Theta,98220,15n014770,train,2,424,26,2,3214,3182,1972
atlas,HOMFLY_PT_plus_Theta,98220,15n014813,val,2,424,26,2,3214,3182,1972
atlas,HOMFLY_PT_plus_Theta,98364,15n022027,train,2,148,22,2,3457,819,310
atlas,HOMFLY_PT_plus_Theta,98364,15n132580,train,2,148,22,2,3457,819,310
atlas,HOMFLY_PT_plus_Theta,98373,15n081963,train,2,402,26,2,4822,4746,4650
atlas,HOMFLY_PT_plus_Theta,98373,15n082119,val,2,402,26,2,4822,4746,4650
atlas,HOMFLY_PT_plus_Theta,98426,15n075387,test,3,140,35,3,4613,4540,4706
atlas,HOMFLY_PT_plus_Theta,98426,15n075464,val,3,140,35,3,4613,4540,4706
atlas,HOMFLY_PT_plus_Theta,98450,14a00490,train,2,666,28,2,207,206,661
atlas,HOMFLY_PT_plus_Theta,98450,14a00684,train,2,666,28,2,207,206,661
atlas,HOMFLY_PT_plus_Theta,98502,15n008436,test,2,262,26,2,2950,2922,1035
atlas,HOMFLY_PT_plus_Theta,98502,15n008439,train,2,262,26,2,2950,2922,1035
atlas,HOMFLY_PT_plus_Theta,98732,15n023222,train,2,376,26,2,3507,3466,859
atlas,HOMFLY_PT_plus_Theta,98732,15n023414,train,2,376,26,2,3507,3466,859
atlas,HOMFLY_PT_plus_Theta,98876,15a04991,train,2,770,30,2,1179,1168,5293
atlas,HOMFLY_PT_plus_Theta,98876,15a05177,train,2,770,30,2,1179,1168,5293
atlas,HOMFLY_PT_plus_Theta,98893,14a00618,test,2,424,28,2,218,217,1706
atlas,HOMFLY_PT_plus_Theta,98893,14a00620,train,2,424,28,2,218,217,1706
atlas,HOMFLY_PT_plus_Theta,98917,14n05168,val,2,226,24,2,737,729,3300
atlas,HOMFLY_PT_plus_Theta,98917,14n05193,train,2,226,24,2,737,729,3300
atlas,HOMFLY_PT_plus_Theta,98942,15a27696,train,2,658,30,2,1772,1756,2744
atlas,HOMFLY_PT_plus_Theta,98942,15a27889,train,2,658,30,2,1772,1756,2744
atlas,HOMFLY_PT_plus_Theta,99113,15n048739,train,2,446,26,2,4157,4089,5037
atlas,HOMFLY_PT_plus_Theta,99113,15n050302,train,2,446,26,2,4157,4089,5037
atlas,HOMFLY_PT_plus_Theta,99129,15n005517,train,3,220,36,3,2733,2707,3904
atlas,HOMFLY_PT_plus_Theta,99129,15n005630,train,3,220,36,3,2733,2707,3904
atlas,HOMFLY_PT_plus_Theta,99205,15n008560,train,3,174,37,3,2980,2952,587
atlas,HOMFLY_PT_plus_Theta,99205,15n008574,train,3,174,37,3,2980,2952,587
atlas,HOMFLY_PT_plus_Theta,99207,15a13956,val,2,604,30,2,1491,1477,3799
atlas,HOMFLY_PT_plus_Theta,99207,15a49181,val,2,604,30,2,1491,1477,3799
atlas,HOMFLY_PT_plus_Theta,99287,15n030857,train,3,226,35,3,3767,3714,4608
atlas,HOMFLY_PT_plus_Theta,99287,15n030925,val,3,226,35,3,3767,3714,4608
atlas,HOMFLY_PT_plus_Theta,99288,15n031619,val,3,226,35,3,3767,3714,4608
atlas,HOMFLY_PT_plus_Theta,99288,15n031810,val,3,226,35,3,3767,3714,4608
atlas,HOMFLY_PT_plus_Theta,99320,14a02453,train,2,334,28,2,295,294,2102
atlas,HOMFLY_PT_plus_Theta,99320,14a09683,train,2,334,28,2,295,294,2102
atlas,HOMFLY_PT_plus_Theta,99481,15n014835,train,3,192,27,3,3218,3185,1387
atlas,HOMFLY_PT_plus_Theta,99481,15n017372,val,3,192,27,3,3218,3185,1387
atlas,HOMFLY_PT_plus_Theta,99506,14n01369,train,3,80,25,3,545,543,1977
atlas,HOMFLY_PT_plus_Theta,99506,14n01394,train,3,80,25,3,545,543,1977
atlas,HOMFLY_PT_plus_Theta,99597,14n20115,train,3,110,33,3,959,948,107
atlas,HOMFLY_PT_plus_Theta,99597,14n20267,train,3,110,33,3,959,948,107
atlas,HOMFLY_PT_plus_Theta,99599,15n015696,test,2,568,26,2,3260,3227,867
atlas,HOMFLY_PT_plus_Theta,99599,15n016242,train,2,568,26,2,3260,3227,867
atlas,HOMFLY_PT_plus_Theta,99600,15n016237,train,2,568,26,2,3260,3227,867
atlas,HOMFLY_PT_plus_Theta,99600,15n018636,train,2,568,26,2,3260,3227,867
atlas,HOMFLY_PT_plus_Theta,99656,15n008449,train,2,290,26,2,2953,2925,4574
atlas,HOMFLY_PT_plus_Theta,99656,15n008470,train,2,290,26,2,2953,2925,4574
atlas,HOMFLY_PT_plus_Theta,99680,15n119824,train,2,296,24,2,5296,5210,237
atlas,HOMFLY_PT_plus_Theta,99680,15n120399,train,2,296,24,2,5296,5210,237
atlas,HOMFLY_PT_plus_Theta,99694,15n030845,train,2,328,26,2,3759,3706,1707
atlas,HOMFLY_PT_plus_Theta,99694,15n030861,val,2,328,26,2,3759,3706,1707
atlas,HOMFLY_PT_plus_Theta,99712,15a29736,test,2,718,30,2,1890,1874,2745
atlas,HOMFLY_PT_plus_Theta,99712,15a29863,val,2,718,30,2,1890,1874,2745
atlas,HOMFLY_PT_plus_Theta,99804,15a18441,train,2,1122,30,2,1588,1573,4220
atlas,HOMFLY_PT_plus_Theta,99804,15a18856,val,2,1122,30,2,1588,1573,4220
atlas,HOMFLY_PT_plus_Theta,99805,15a18425,train,2,1122,30,2,1588,1573,4220
atlas,HOMFLY_PT_plus_Theta,99805,15a18854,train,2,1122,30,2,1588,1573,4220
atlas,HOMFLY_PT_plus_Theta,99935,14a05236,train,2,370,28,2,345,344,1044
atlas,HOMFLY_PT_plus_Theta,99935,14a05239,train,2,370,28,2,345,344,1044
atlas,HOMFLY_PT_plus_Theta,99967,15a46964,test,2,694,30,2,2213,2193,2756
atlas,HOMFLY_PT_plus_Theta,99967,15a49847,train,2,694,30,2,2213,2193,2756
atlas,HOMFLY_PT_plus_Theta,100005,15a41871,train,2,820,30,2,2138,2119,1922
atlas,HOMFLY_PT_plus_Theta,100005,15a41911,val,2,820,30,2,2138,2119,1922
atlas,HOMFLY_PT_plus_Theta,100022,15n031902,train,2,246,26,2,3293,3260,965
atlas,HOMFLY_PT_plus_Theta,100022,15n032067,train,2,246,26,2,3293,3260,965
atlas,HOMFLY_PT_plus_Theta,100047,15n075916,val,3,218,36,3,4673,4599,3966
atlas,HOMFLY_PT_plus_Theta,100047,15n075969,train,3,218,36,3,4673,4599,3966
atlas,HOMFLY_PT_plus_Theta,100147,15a05518,train,2,892,30,2,1205,1194,4840
atlas,HOMFLY_PT_plus_Theta,100147,15a05522,train,2,892,30,2,1205,1194,4840
atlas,HOMFLY_PT_plus_Theta,100147,15a08405,test,2,892,30,2,1205,1194,4840
atlas,HOMFLY_PT_plus_Theta,100147,15a08409,train,2,892,30,2,1205,1194,4840
atlas,HOMFLY_PT_plus_Theta,100191,15n129269,test,3,250,37,3,5426,5335,2351
atlas,HOMFLY_PT_plus_Theta,100191,15n143978,train,3,250,37,3,5426,5335,2351
atlas,HOMFLY_PT_plus_Theta,100192,15n129606,train,3,250,37,3,5426,5335,2351
atlas,HOMFLY_PT_plus_Theta,100192,15n143976,val,3,250,37,3,5426,5335,2351
atlas,HOMFLY_PT_plus_Theta,100271,14n05492,train,2,244,24,2,743,735,1704
atlas,HOMFLY_PT_plus_Theta,100271,14n05614,train,2,244,24,2,743,735,1704
atlas,HOMFLY_PT_plus_Theta,100304,15a15548,test,2,872,30,2,1530,1515,3149
atlas,HOMFLY_PT_plus_Theta,100304,15a18843,val,2,872,30,2,1530,1515,3149
atlas,HOMFLY_PT_plus_Theta,100319,15n008558,test,2,292,26,2,2978,2950,1760
atlas,HOMFLY_PT_plus_Theta,100319,15n008572,test,2,292,26,2,2978,2950,1760
atlas,HOMFLY_PT_plus_Theta,100332,15a20264,val,2,928,30,2,1655,1639,1938
atlas,HOMFLY_PT_plus_Theta,100332,15a49166,val,2,928,30,2,1655,1639,1938
atlas,HOMFLY_PT_plus_Theta,100347,15n024186,train,2,280,26,2,3548,3507,5082
atlas,HOMFLY_PT_plus_Theta,100347,15n024191,val,2,280,26,2,3548,3507,5082
atlas,HOMFLY_PT_plus_Theta,100380,15a55206,train,2,728,30,2,2282,2262,3129
atlas,HOMFLY_PT_plus_Theta,100380,15a55301,train,2,728,30,2,2282,2262,3129
atlas,HOMFLY_PT_plus_Theta,100511,15n099192,train,3,246,35,3,5019,4938,4269
atlas,HOMFLY_PT_plus_Theta,100511,15n099573,train,3,246,35,3,5019,4938,4269
atlas,HOMFLY_PT_plus_Theta,100528,15n024661,test,2,96,24,2,3571,3530,61
atlas,HOMFLY_PT_plus_Theta,100528,15n025503,train,2,96,24,2,3571,3530,61
atlas,HOMFLY_PT_plus_Theta,100555,15a39977,val,2,658,30,2,2030,2013,4169
atlas,HOMFLY_PT_plus_Theta,100555,15a40260,train,2,658,30,2,2030,2013,4169
atlas,HOMFLY_PT_plus_Theta,100701,15n099297,val,3,148,35,3,5049,4967,1996
atlas,HOMFLY_PT_plus_Theta,100701,15n099459,test,3,148,35,3,5049,4967,1996
atlas,HOMFLY_PT_plus_Theta,100751,14n04934,train,3,132,32,3,723,715,1726
atlas,HOMFLY_PT_plus_Theta,100751,14n04935,test,3,132,32,3,723,715,1726
atlas,HOMFLY_PT_plus_Theta,100754,14a10984,train,2,426,28,2,429,427,967
atlas,HOMFLY_PT_plus_Theta,100754,14a11456,test,2,426,28,2,429,427,967
atlas,HOMFLY_PT_plus_Theta,100810,15n094520,train,3,186,36,3,4980,4899,3328
atlas,HOMFLY_PT_plus_Theta,100810,15n115437,train,3,186,36,3,4980,4899,3328
atlas,HOMFLY_PT_plus_Theta,100878,14a04493,train,2,388,28,2,337,336,2395
atlas,HOMFLY_PT_plus_Theta,100878,14a11716,train,2,388,28,2,337,336,2395
atlas,HOMFLY_PT_plus_Theta,100945,14a00165,train,2,526,28,2,195,194,4062
atlas,HOMFLY_PT_plus_Theta,100945,14a00215,train,2,526,28,2,195,194,4062
atlas,HOMFLY_PT_plus_Theta,101009,14n05165,train,2,118,22,2,734,726,1448
atlas,HOMFLY_PT_plus_Theta,101009,14n05190,train,2,118,22,2,734,726,1448
atlas,HOMFLY_PT_plus_Theta,101047,15a30937,train,2,432,30,2,1925,1909,3763
atlas,HOMFLY_PT_plus_Theta,101047,15a31150,train,2,432,30,2,1925,1909,3763
atlas,HOMFLY_PT_plus_Theta,101104,15a64647,val,2,854,30,2,2452,2427,4656
atlas,HOMFLY_PT_plus_Theta,101104,15a64651,train,2,854,30,2,2452,2427,4656
atlas,HOMFLY_PT_plus_Theta,101105,15a64666,train,2,854,30,2,2452,2427,4656
atlas,HOMFLY_PT_plus_Theta,101105,15a64668,train,2,854,30,2,2452,2427,4656
atlas,HOMFLY_PT_plus_Theta,101134,15a40009,train,2,694,30,2,2034,2017,4170
atlas,HOMFLY_PT_plus_Theta,101134,15a40238,test,2,694,30,2,2034,2017,4170
atlas,HOMFLY_PT_plus_Theta,101251,15n120455,test,3,418,35,3,5298,5212,659
atlas,HOMFLY_PT_plus_Theta,101251,15n123970,train,3,418,35,3,5298,5212,659
atlas,HOMFLY_PT_plus_Theta,101283,15a41639,train,2,622,30,2,2067,2049,2743
atlas,HOMFLY_PT_plus_Theta,101283,15a41773,train,2,622,30,2,2067,2049,2743
atlas,HOMFLY_PT_plus_Theta,101283,15a42234,train,2,622,30,2,2067,2049,2743
atlas,HOMFLY_PT_plus_Theta,101307,15n075673,train,2,206,24,2,4648,4574,2043
atlas,HOMFLY_PT_plus_Theta,101307,15n075973,train,2,206,24,2,4648,4574,2043
atlas,HOMFLY_PT_plus_Theta,101328,15n006535,train,2,502,26,2,2755,2729,2741
atlas,HOMFLY_PT_plus_Theta,101328,15n010763,val,2,502,26,2,2755,2729,2741
atlas,HOMFLY_PT_plus_Theta,101409,14n02935,train,2,146,21,2,638,635,68
atlas,HOMFLY_PT_plus_Theta,101409,14n03328,val,2,146,21,2,638,635,68
atlas,HOMFLY_PT_plus_Theta,101591,15n008575,train,2,158,24,2,2990,2962,3939
atlas,HOMFLY_PT_plus_Theta,101591,15n008736,test,2,158,24,2,2990,2962,3939
atlas,HOMFLY_PT_plus_Theta,101602,15n011280,train,2,226,26,2,3086,3058,4600
atlas,HOMFLY_PT_plus_Theta,101602,15n058771,train,2,226,26,2,3086,3058,4600
atlas,HOMFLY_PT_plus_Theta,101694,14n05167,train,3,170,29,3,736,728,2901
atlas,HOMFLY_PT_plus_Theta,101694,14n05192,test,3,170,29,3,736,728,2901
atlas,HOMFLY_PT_plus_Theta,101743,15n119480,val,3,72,32,3,5290,5204,53
atlas,HOMFLY_PT_plus_Theta,101743,15n119760,train,3,72,32,3,5290,5204,53
atlas,HOMFLY_PT_plus_Theta,101827,15n099359,train,3,94,34,3,5068,4986,3250
atlas,HOMFLY_PT_plus_Theta,101827,15n099472,train,3,94,34,3,5068,4986,3250
atlas,HOMFLY_PT_plus_Theta,101865,15n089347,train,3,90,31,3,4922,4845,3894
atlas,HOMFLY_PT_plus_Theta,101865,15n115384,train,3,90,31,3,4922,4845,3894
atlas,HOMFLY_PT_plus_Theta,101910,15n005852,train,2,208,26,2,2741,2715,455
atlas,HOMFLY_PT_plus_Theta,101910,15n005858,test,2,208,26,2,2741,2715,455
atlas,HOMFLY_PT_plus_Theta,101984,14a01445,train,2,424,28,2,243,242,1213
atlas,HOMFLY_PT_plus_Theta,101984,14a01449,train,2,424,28,2,243,242,1213
atlas,HOMFLY_PT_plus_Theta,102039,14n04864,train,2,208,24,2,716,708,845
atlas,HOMFLY_PT_plus_Theta,102039,14n04885,train,2,208,24,2,716,708,845
atlas,HOMFLY_PT_plus_Theta,102118,15n080681,train,3,248,36,3,4783,4707,1420
atlas,HOMFLY_PT_plus_Theta,102118,15n081051,test,3,248,36,3,4783,4707,1420
atlas,HOMFLY_PT_plus_Theta,102159,15n007956,train,3,164,36,3,2924,2896,1662
atlas,HOMFLY_PT_plus_Theta,102159,15n029635,train,3,164,36,3,2924,2896,1662
atlas,HOMFLY_PT_plus_Theta,102233,15n081964,train,2,650,26,2,4823,4747,5046
atlas,HOMFLY_PT_plus_Theta,102233,15n082120,test,2,650,26,2,4823,4747,5046
atlas,HOMFLY_PT_plus_Theta,102271,15a13339,train,2,820,30,2,1457,1443,4836
atlas,HOMFLY_PT_plus_Theta,102271,15a13345,train,2,820,30,2,1457,1443,4836
atlas,HOMFLY_PT_plus_Theta,102271,15a13416,train,2,820,30,2,1457,1443,4836
atlas,HOMFLY_PT_plus_Theta,102271,15a13425,train,2,820,30,2,1457,1443,4836
atlas,HOMFLY_PT_plus_Theta,102272,15n014916,val,2,286,24,2,3224,3191,2842
atlas,HOMFLY_PT_plus_Theta,102272,15n017403,train,2,286,24,2,3224,3191,2842
atlas,HOMFLY_PT_plus_Theta,102281,14n05822,val,3,194,35,3,760,752,3994
atlas,HOMFLY_PT_plus_Theta,102281,14n05852,train,3,194,35,3,760,752,3994
atlas,HOMFLY_PT_plus_Theta,102288,14n05828,train,3,194,35,3,760,752,3994
atlas,HOMFLY_PT_plus_Theta,102288,14n06370,train,3,194,35,3,760,752,3994
atlas,HOMFLY_PT_plus_Theta,102290,15n033175,train,2,244,26,2,3829,3773,3195
atlas,HOMFLY_PT_plus_Theta,102290,15n033184,test,2,244,26,2,3829,3773,3195
atlas,HOMFLY_PT_plus_Theta,102348,15n018877,test,2,316,26,2,3376,3343,96
atlas,HOMFLY_PT_plus_Theta,102348,15n019907,train,2,316,26,2,3376,3343,96
atlas,HOMFLY_PT_plus_Theta,102452,15a60664,train,2,976,30,2,2402,2379,4930
atlas,HOMFLY_PT_plus_Theta,102452,15a62890,train,2,976,30,2,2402,2379,4930
atlas,HOMFLY_PT_plus_Theta,102553,15a61653,train,2,848,30,2,2429,2404,4414
atlas,HOMFLY_PT_plus_Theta,102553,15a61655,train,2,848,30,2,2429,2404,4414
atlas,HOMFLY_PT_plus_Theta,102554,15a62573,train,2,848,30,2,2429,2404,4414
atlas,HOMFLY_PT_plus_Theta,102554,15a62574,train,2,848,30,2,2429,2404,4414
atlas,HOMFLY_PT_plus_Theta,102622,15a51069,train,2,658,30,2,2252,2232,4091
atlas,HOMFLY_PT_plus_Theta,102622,15a51105,train,2,658,30,2,2252,2232,4091
atlas,HOMFLY_PT_plus_Theta,102644,15n012355,train,2,388,26,2,3154,3125,4792
atlas,HOMFLY_PT_plus_Theta,102644,15n013178,train,2,388,26,2,3154,3125,4792
atlas,HOMFLY_PT_plus_Theta,102668,15a41657,train,2,766,30,2,2073,2054,2825
atlas,HOMFLY_PT_plus_Theta,102668,15a41676,val,2,766,30,2,2073,2054,2825
atlas,HOMFLY_PT_plus_Theta,102668,15a41695,train,2,766,30,2,2073,2054,2825
atlas,HOMFLY_PT_plus_Theta,102736,15n039474,train,2,388,26,2,3968,3912,1282
atlas,HOMFLY_PT_plus_Theta,102736,15n039929,train,2,388,26,2,3968,3912,1282
atlas,HOMFLY_PT_plus_Theta,102774,15a27648,train,2,578,30,2,1741,1725,2048
atlas,HOMFLY_PT_plus_Theta,102774,15a27909,train,2,578,30,2,1741,1725,2048
atlas,HOMFLY_PT_plus_Theta,102803,15a57727,test,2,1000,30,2,2340,2319,4931
atlas,HOMFLY_PT_plus_Theta,102803,15a57743,train,2,1000,30,2,2340,2319,4931
atlas,HOMFLY_PT_plus_Theta,102803,15a58933,test,2,1000,30,2,2340,2319,4931
atlas,HOMFLY_PT_plus_Theta,102803,15a58983,train,2,1000,30,2,2340,2319,4931
atlas,HOMFLY_PT_plus_Theta,102945,15n011204,test,3,332,36,3,3072,3044,2407
atlas,HOMFLY_PT_plus_Theta,102945,15n021697,train,3,332,36,3,3072,3044,2407
atlas,HOMFLY_PT_plus_Theta,102997,15n007166,train,3,198,37,3,2855,2829,3269
atlas,HOMFLY_PT_plus_Theta,102997,15n009757,val,3,198,37,3,2855,2829,3269
atlas,HOMFLY_PT_plus_Theta,103034,15a18496,test,2,1354,30,2,1605,1590,4256
atlas,HOMFLY_PT_plus_Theta,103034,15a18850,test,2,1354,30,2,1605,1590,4256
atlas,HOMFLY_PT_plus_Theta,103204,15a41952,test,2,812,30,2,2152,2133,2487
atlas,HOMFLY_PT_plus_Theta,103204,15a42002,test,2,812,30,2,2152,2133,2487
atlas,HOMFLY_PT_plus_Theta,103278,15n104497,train,2,370,26,2,5162,5079,400
atlas,HOMFLY_PT_plus_Theta,103278,15n109078,train,2,370,26,2,5162,5079,400
atlas,HOMFLY_PT_plus_Theta,103300,15n054348,train,3,168,32,3,4298,4230,5103
atlas,HOMFLY_PT_plus_Theta,103300,15n054349,train,3,168,32,3,4298,4230,5103
atlas,HOMFLY_PT_plus_Theta,103309,15a11808,train,2,776,30,2,1420,1406,2467
atlas,HOMFLY_PT_plus_Theta,103309,15a11849,val,2,776,30,2,1420,1406,2467
atlas,HOMFLY_PT_plus_Theta,103342,15n098511,train,2,280,26,2,4995,4914,4762
atlas,HOMFLY_PT_plus_Theta,103342,15n098541,train,2,280,26,2,4995,4914,4762
atlas,HOMFLY_PT_plus_Theta,103412,15n008060,train,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,103412,15n008245,test,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,103412,15n009853,train,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,103412,15n010241,val,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,103413,15n007381,val,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,103413,15n007650,train,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,103433,15a03574,train,2,792,30,2,1133,1122,4844
atlas,HOMFLY_PT_plus_Theta,103433,15a03579,test,2,792,30,2,1133,1122,4844
atlas,HOMFLY_PT_plus_Theta,103475,15a27706,val,2,820,30,2,1776,1760,2490
atlas,HOMFLY_PT_plus_Theta,103475,15a27783,train,2,820,30,2,1776,1760,2490
atlas,HOMFLY_PT_plus_Theta,103508,15a28338,test,2,806,30,2,1841,1825,2821
atlas,HOMFLY_PT_plus_Theta,103508,15a28477,val,2,806,30,2,1841,1825,2821
atlas,HOMFLY_PT_plus_Theta,103527,15n028878,test,2,244,24,2,3688,3637,3217
atlas,HOMFLY_PT_plus_Theta,103527,15n029047,train,2,244,24,2,3688,3637,3217
atlas,HOMFLY_PT_plus_Theta,103555,15n007379,train,2,226,24,2,2869,2842,4611
atlas,HOMFLY_PT_plus_Theta,103555,15n007648,train,2,226,24,2,2869,2842,4611
atlas,HOMFLY_PT_plus_Theta,103563,15n008054,val,2,226,24,2,2869,2842,4611
atlas,HOMFLY_PT_plus_Theta,103563,15n008241,train,2,226,24,2,2869,2842,4611
atlas,HOMFLY_PT_plus_Theta,103563,15n009849,train,2,226,24,2,2869,2842,4611
atlas,HOMFLY_PT_plus_Theta,103563,15n010237,val,2,226,24,2,2869,2842,4611
atlas,HOMFLY_PT_plus_Theta,103619,15n076397,train,3,60,28,3,4686,4612,1987
atlas,HOMFLY_PT_plus_Theta,103619,15n168024,train,3,60,28,3,4686,4612,1987
atlas,HOMFLY_PT_plus_Theta,103641,15n006918,train,3,218,36,3,2808,2782,1680
atlas,HOMFLY_PT_plus_Theta,103641,15n010808,train,3,218,36,3,2808,2782,1680
atlas,HOMFLY_PT_plus_Theta,103651,15a40404,val,2,504,30,2,2055,2037,1854
atlas,HOMFLY_PT_plus_Theta,103651,15a40495,train,2,504,30,2,2055,2037,1854
atlas,HOMFLY_PT_plus_Theta,103659,15a72019,val,2,1046,30,2,2467,2442,4252
atlas,HOMFLY_PT_plus_Theta,103659,15a72049,test,2,1046,30,2,2467,2442,4252
atlas,HOMFLY_PT_plus_Theta,103659,15a76303,test,2,1046,30,2,2467,2442,4252
atlas,HOMFLY_PT_plus_Theta,103668,15n008624,test,2,432,26,2,3003,2975,1298
atlas,HOMFLY_PT_plus_Theta,103668,15n009360,train,2,432,26,2,3003,2975,1298
atlas,HOMFLY_PT_plus_Theta,103672,15n112326,test,2,172,24,2,5198,5115,5075
